ban1,ban2,ban3,ban4,ban5,champion,league,player,position,side,split,team,url,week,a,airdrakes,ckpm,csat10,csat15,csdat10,csdat15,cspm,d,date,dmgshare,dmgtochamps,dmgtochampsperminute,doubles,earnedgoldshare,earnedgpm,earthdrakes,elders,elementals,fb,fbaron,fbarontime,fbassist,fbtime,fbvictim,fd,fdtime,firedrakes,firstmidouter,firsttothreetowers,ft,fttime,game,gameid,gamelength,gdat10,gdat15,goldat10,goldat15,goldspent,gspd,heraldkills,invisiblewardclearrate,k,kpm,minionkills,monsterkills,monsterkillsenemyjungle,monsterkillsownjungle,okpm,oppbaronkills,oppcsat10,oppcsat15,oppdragkills,oppelders,oppelementals,oppgoldat10,oppgoldat15,oppheraldkills,opptowerkills,oppxpat10,patchno,pentas,playerid,quadras,result,teambaronkills,teamdeaths,teamdragkills,teamkills,teamtowerkills,totalgold,triples,visiblewardclearrate,visionwardbuys,visionwards,wardkills,wards,wardshare,waterdrakes,wcpm,wpm,xpat10,xpdat10
Pantheon,Elise,Akali,Ezreal,Blitzcrank,,WC,Team,Team,Red,2019-W,Splyce,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062070?gameHash=2c41fb9c35e9f25b,QF,17,0,"0,846394984",298,486,6,11,"29,373040752",17,"43765,352118056",,38605,"1210,188087774",,,"953,391849530",0,0,1,0,0,"27,069066667",0,"4,7876",1,0,"7,292916667",1,1,0,0,"17,356066667",4,1062070,"31,9",313,745,14964,23165,49125,"-0,127144491",1,"0,261538462",10,"0,313479624",776,161,16,118,"0,532915361",1,292,475,4,0,4,14651,22420,0,9,17044,"9,19",,200,,0,0,17,1,10,1,51314,,"0,451612903",45,40,58,114,1,0,"1,818181818","3,573667712",17741,697
Pantheon,Elise,Akali,Ezreal,Blitzcrank,Renekton,WC,Vizicsacsi,Top,Red,2019-W,Splyce,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062070?gameHash=2c41fb9c35e9f25b,QF,2,0,"0,846394984",70,121,4,5,"6,959247649",6,"43765,352118056","0,166247895",6418,"201,191222571",0,"0,206911473","197,267711599",0,0,1,0,0,"27,069066667",0,"4,7876",1,0,"7,292916667",1,1,0,0,"17,356066667",4,1062070,"31,9",-155,-297,3103,4748,10300,"-0,387475538",1,,1,"0,031347962",218,4,0,0,"0,156739812",1,66,116,4,0,0,3258,5045,0,9,3743,"9,19",0,6,0,0,0,17,1,10,1,10473,0,,10,9,9,19,"0,166666667",0,"0,282131661","0,595611285",4239,496
Pantheon,Qiyana,Rakan,Rumble,Akali,Ryze,WC,Wunder,Top,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,4,0,"0,592755214",88,153,23,48,"8,759604830",3,"43779,393136574","0,260971193",12393,"408,111964874",0,"0,236303312","225,626344676",0,0,0,0,0,"23,0786",0,"14,29865",0,0,"6,68675",0,1,0,0,"7,764866667",3,1072517,"30,366666667",462,692,3528,5478,8425,"-0,086097229",0,,1,"0,032930845",238,28,0,28,"0,065861690",2,65,105,3,0,1,3066,4786,1,7,4611,"9,19",0,6,0,0,0,10,2,8,1,10844,0,,5,5,3,15,"0,113636364",0,"0,098792536","0,493962678",4330,-281
Pantheon,Qiyana,Rakan,Rumble,Akali,Ezreal,WC,Perkz,ADC,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,1,0,"0,592755214",71,125,-19,-26,"9,121844127",1,"43779,393136574","0,456136287",21661,"713,315038419",0,"0,299349534","285,823929748",1,0,1,0,0,"23,0786",0,"14,29865",0,0,"6,68675",0,1,0,0,"7,764866667",3,1072517,"30,366666667",-751,-1495,3058,4992,11250,"-0,192771084",0,,4,"0,131723381",254,23,0,18,"0,065861690",2,90,151,3,0,0,3809,6487,1,7,3887,"9,19",0,9,0,0,0,10,2,8,1,12672,0,,6,6,8,16,"0,121212121",0,"0,263446762","0,526893524",3194,-693
Pantheon,Qiyana,Rakan,Rumble,Akali,Jarvan IV,WC,Jankos,Jungle,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,5,0,"0,592755214",48,80,-7,-1,"4,544456641",2,"43779,393136574","0,093834232",4456,"146,739846323",0,"0,170739379","163,024807903",0,0,1,1,0,"23,0786",0,"14,29865",0,0,"6,68675",1,1,0,0,"7,764866667",3,1072517,"30,366666667",-264,279,2819,4691,8825,"-0,008462623",0,,1,"0,032930845",26,112,18,73,"0,098792536",2,55,81,3,0,2,3083,4412,1,7,2699,"9,19",0,7,0,0,0,10,2,8,1,8943,0,,15,14,19,36,"0,272727273",0,"0,625686059","1,185510428",2926,227
Pantheon,Qiyana,Rakan,Rumble,Akali,Veigar,WC,Caps,Middle,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,2,0,"0,592755214",89,129,11,7,"7,804610318",2,"43779,393136574","0,125421159",5956,"196,136114160",0,"0,209401751","199,940285401",0,0,0,0,0,"23,0786",1,"14,29865",0,0,"6,68675",0,1,0,0,"7,764866667",3,1072517,"30,366666667",-107,-169,3248,4823,8450,"-0,204515272",0,,1,"0,032930845",231,6,0,6,"0,098792536",2,78,122,3,0,0,3355,4992,1,7,4430,"9,19",0,8,0,0,0,10,2,8,1,10064,0,,6,6,6,14,"0,106060606",0,"0,197585071","0,461031833",4711,281
Pantheon,Qiyana,Rakan,Rumble,Akali,Nautilus,WC,Mikyx,Support,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,2,0,"0,592755214",14,23,11,17,"2,107574094",2,"43779,393136574","0,063637129",3022,"99,517014270",0,"0,084206025","80,401317234",0,0,0,0,0,"23,0786",1,"14,29865",0,0,"6,68675",0,1,0,0,"7,764866667",3,1072517,"30,366666667",-455,-1004,1936,2937,6200,"-0,113351084",0,,1,"0,032930845",64,0,0,0,0,2,3,6,3,0,0,2391,3941,1,7,1766,"9,19",0,10,0,0,0,10,2,8,1,6434,0,,20,18,20,51,"0,386363636",0,"0,658616905","1,679473106",2485,719
Pantheon,Qiyana,Rakan,Rumble,Akali,,WC,Team,Team,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072517?gameHash=3d255e42c2a89192,F,14,0,"0,592755214",310,510,19,45,"32,338090011",10,"43779,393136574",,47488,"1563,819978046",,,"954,816684962",1,0,2,1,0,"23,0786",1,"14,29865",0,0,"6,68675",1,1,0,0,"7,764866667",3,1072517,"30,366666667",-1115,-1697,14589,22921,43150,"-0,128043556",0,"0,241379310",8,"0,263446762",813,169,18,125,"0,329308452",2,291,465,3,0,3,15704,24618,1,7,17393,"9,19",,200,,0,0,10,2,8,1,48957,,"0,517857143",52,49,56,132,1,0,"1,844127333","4,346871570",17646,253
Elise,Akali,Kai'Sa,Syndra,Kayle,Ryze,WC,Caps,Middle,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,3,0,"0,778138027",83,140,-9,7,"9,226493747",5,"43772,285578704","0,249106687",16104,"447,540528022",0,"0,261371727","274,656044465",0,0,0,0,0,"25,0989",0,"1,698933333",0,0,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",-671,87,3085,6101,13225,"-0,102242152",1,,1,"0,027790644",282,50,5,35,"0,166743863",2,92,133,4,0,0,3756,6014,0,10,4898,"9,19",0,3,0,0,0,21,2,7,4,14563,0,,9,8,2,18,"0,102857143",0,"0,055581288","0,500231589",4469,-429
Elise,Akali,Kai'Sa,Syndra,Kayle,Ornn,WC,Wunder,Top,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,0,0,"0,778138027",94,156,4,19,"7,614636406",3,"43772,285578704","0,235061178",15196,"422,306623437",0,"0,202951428","213,266512274",0,0,0,0,0,"25,0989",0,"1,698933333",0,0,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",-275,337,3342,5530,11900,"-0,276923077",1,,2,"0,055581288",261,13,0,9,"0,194534507",2,90,137,4,0,0,3617,5193,0,10,4968,"9,19",0,1,0,0,0,21,2,7,4,12354,0,,4,4,9,16,"0,091428571",0,"0,250115794","0,444650301",4912,-56
Elise,Akali,Kai'Sa,Syndra,Kayle,Galio,WC,Mikyx,Support,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,6,0,"0,778138027",20,33,16,25,"2,501157943",3,"43772,285578704","0,118334958",7650,"212,598425197",0,"0,111949053","117,638906901",0,0,0,1,0,"25,0989",0,"1,698933333",0,0,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",510,32,2535,3827,8275,"-0,097701149",1,,1,"0,027790644",86,4,4,0,"0,027790644",2,4,8,4,0,0,2025,3795,0,10,2596,"9,19",0,5,0,0,0,21,2,7,4,8913,0,,21,21,13,67,"0,382857143",0,"0,361278370","1,861973136",2528,-68
Elise,Akali,Kai'Sa,Syndra,Kayle,Ezreal,WC,Perkz,ADC,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,3,0,"0,778138027",94,145,16,19,"10,449282075",5,"43772,285578704","0,332513496",21496,"597,387679481",1,"0,297603419","312,729226494",1,0,1,0,0,"25,0989",1,"1,698933333",0,0,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",846,94,3987,5885,15683,"-0,001083389",1,,3,"0,083371931",350,26,0,22,"0,138953219",2,78,126,4,0,0,3141,5791,0,10,3073,"9,19",0,4,0,0,0,21,2,7,4,15933,0,,6,4,19,14,"0,08",0,"0,528022233","0,389069013",3662,589
Elise,Akali,Kai'Sa,Syndra,Kayle,Jarvan IV,WC,Jankos,Jungle,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,7,0,"0,778138027",48,67,-5,-8,"3,835108847",5,"43772,285578704","0,064983681",4201,"116,748494673",0,"0,126124373","132,534691987",0,0,1,0,0,"25,0989",1,"1,698933333",0,1,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",-58,-503,2938,4507,8825,"-0,288484848",1,,0,0,47,91,3,72,"0,055581288",2,53,75,4,1,3,2996,5010,0,10,2984,"9,19",0,2,0,0,0,21,2,7,4,9449,0,,17,17,30,60,"0,342857143",1,"0,833719314","1,667438629",2774,-210
Elise,Akali,Kai'Sa,Syndra,Kayle,,WC,Team,Team,Blue,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062262?gameHash=17f9521a5c2b5731,SF,19,0,"0,778138027",339,541,22,62,"33,626679018",21,"43772,285578704",,64647,"1796,581750811",,,"1050,825382121",1,0,2,1,0,"25,0989",1,"1,698933333",0,1,"7,789883333",0,1,1,0,"13,5329",2,1062262,"35,983333333",352,47,15887,25850,57908,"-0,145579146",1,"0,375",7,"0,194534507",1026,184,12,138,"0,583603520",2,317,479,4,1,3,15535,25803,0,10,18519,"9,19",,100,,0,0,21,2,7,4,61212,,"0,614285714",57,54,73,175,1,1,"2,028716999","4,863362668",18345,-174
Pantheon,Ryze,Renekton,Rakan,Rumble,Alistar,WC,Baolan,Support,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,4,0,"1,084570691",16,21,14,17,"1,162040026",6,"43771,325497685","0,055470693",2542,"98,463524855",0,"0,056278081","55,601291156",0,0,0,0,0,"21,911716667",0,"10,730716667",0,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",-419,-537,2025,3080,4775,"-0,251716247",0,,0,0,30,0,0,0,0,1,2,4,3,0,0,2444,3617,1,9,2648,"9,19",0,10,0,0,0,20,0,8,3,4871,0,,17,16,8,47,"0,484536082",0,"0,309877340","1,820529374",2447,-201
Pantheon,Ryze,Renekton,Rakan,Rumble,Lucian,WC,TheShy,Top,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,4,0,"1,084570691",89,120,40,41,"7,165913493",6,"43771,325497685","0,238358137",10923,"423,098773402",0,"0,198674832","196,285603615",0,0,0,0,0,"21,911716667",0,"10,730716667",0,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",802,177,3348,5197,7675,"-0,140295614",0,,1,"0,038734668",177,8,0,8,"0,116204003",1,49,79,3,0,0,2546,5020,1,9,3618,"9,19",0,6,0,0,0,20,0,8,3,8503,0,,1,1,2,10,"0,103092784",0,"0,077469335","0,387346675",4577,959
Pantheon,Ryze,Renekton,Rakan,Rumble,Ezreal,WC,JackeyLove,ADC,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,4,0,"1,084570691",86,138,-9,4,"8,870238864",1,"43771,325497685","0,321236852",14721,"570,213040671",1,"0,286104555","282,663912201",0,0,0,0,0,"21,911716667",0,"10,730716667",0,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",-457,-466,3344,5679,8858,"-0,226892859",0,,3,"0,116204003",224,5,0,4,"0,193673338",1,95,134,3,0,0,3801,6145,1,9,3638,"9,19",0,9,0,0,0,20,0,8,3,10733,0,,3,3,7,10,"0,103092784",0,"0,271142673","0,387346675",3095,-543
Pantheon,Ryze,Renekton,Rakan,Rumble,Jayce,WC,RooKie,Middle,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,2,0,"1,084570691",91,133,3,16,"8,250484183",2,"43771,325497685","0,282045127",12925,"500,645577792",1,"0,302688758","299,048676566",0,0,0,0,0,"21,911716667",0,"10,730716667",0,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",227,1535,3513,6542,9975,"0,156756757",0,,4,"0,154938670",202,11,0,9,"0,116204003",1,88,117,3,0,0,3286,5007,1,9,4851,"9,19",0,8,0,0,0,20,0,8,3,11156,1,,5,5,10,10,"0,103092784",0,"0,387346675","0,387346675",4728,-123
Pantheon,Ryze,Renekton,Rakan,Rumble,,WC,Team,Team,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,18,0,"1,084570691",344,500,55,73,"30,522918012",20,"43771,325497685",,45826,"1775,054874112",,,"987,974176888",0,0,0,0,0,"21,911716667",0,"10,730716667",1,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",325,561,15368,25216,38433,"-0,149835722",0,"0,26",8,"0,309877340",647,141,8,109,"0,774693351",1,289,427,3,0,3,15043,24655,1,9,17836,"9,19",,200,,0,0,20,0,8,3,42684,,"0,357142857",36,33,36,97,1,0,"1,394448031","3,757262750",18161,325
Pantheon,Ryze,Renekton,Rakan,Rumble,Gragas,WC,Ning,Jungle,Red,2019-W,Invictus Gaming,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072314?gameHash=661c2e3f81b9398b,SF,4,0,"1,084570691",62,88,7,-5,"5,074241446",5,"43771,325497685","0,102889190",4715,"182,633957392",0,"0,156253774","154,374693351",0,0,0,0,0,"21,911716667",0,"10,730716667",1,0,"8,311433333",0,1,1,0,"11,411233333",3,1072314,"25,816666667",172,-148,3138,4718,7150,"-0,334788937",0,,0,0,14,117,8,88,"0,348612008",1,55,93,3,0,3,2966,4866,1,9,3081,"9,19",0,7,0,0,0,20,0,8,3,7421,0,,10,8,9,20,"0,206185567",0,"0,348612008","0,774693351",3314,233
Syndra,Qiyana,Quinn,Ornn,Olaf,Kai'Sa,WC,Teddy,ADC,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,2,0,"0,520984081",88,139,-4,-15,"11,085383502",1,"43772,2403125","0,289766367",12167,"352,156295224",0,"0,287152872","323,168740955",0,0,0,0,1,"26,061516667",0,"4,71865",0,0,"10,524483333",0,1,1,1,"12,456833333",1,1062258,"34,55",205,-92,3570,5644,15715,"0,175839391",1,,3,"0,086830680",354,29,0,29,"0,086830680",0,92,154,2,0,0,3365,5736,0,9,3586,"9,19",0,4,0,0,1,10,3,8,4,15670,0,,7,7,15,18,"0,1125",0,"0,434153401","0,520984081",3497,-89
Syndra,Qiyana,Quinn,Ornn,Olaf,Leona,WC,Effort,Support,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,3,0,"0,520984081",15,27,11,20,"2,518089725",2,"43772,2403125","0,114863417",4823,"139,594790159",0,"0,135648632","152,662228654",0,0,0,0,1,"26,061516667",0,"4,71865",0,0,"10,524483333",0,1,1,1,"12,456833333",1,1062258,"34,55",222,702,2398,3793,9475,"0,336621455",1,,3,"0,086830680",87,0,0,0,"0,028943560",0,4,7,2,0,0,2176,3091,0,9,2404,"9,19",0,5,0,0,1,10,3,8,4,9779,0,,17,17,23,56,"0,35",0,"0,665701881","1,620839363",2744,340
Syndra,Qiyana,Quinn,Ornn,Olaf,Renekton,WC,Khan,Top,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,1,0,"0,520984081",81,137,5,14,"8,335745297",3,"43772,2403125","0,230369859",9673,"279,971056440",0,"0,232065097","261,171635311",0,0,0,0,1,"26,061516667",0,"4,71865",0,0,"10,524483333",0,1,1,1,"12,456833333",1,1062258,"34,55",213,1083,3203,5755,12925,"0,123203285",1,,1,"0,028943560",270,18,4,11,0,0,76,123,2,0,0,2990,4672,0,9,4454,"9,19",0,1,0,0,1,10,3,8,4,13528,0,,13,12,13,23,"0,14375",0,"0,376266281","0,665701881",4665,211
Syndra,Qiyana,Quinn,Ornn,Olaf,Gragas,WC,Clid,Jungle,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,4,2,"0,520984081",45,76,-9,-8,"4,688856729",1,"43772,2403125","0,147395747",6189,"179,131693198",0,"0,147273129","165,744717800",0,0,3,0,1,"26,061516667",0,"4,71865",0,0,"10,524483333",1,1,1,1,"12,456833333",1,1062258,"34,55",-138,189,2795,4538,8900,"0,002812940",1,,0,0,26,136,21,64,"0,086830680",0,54,84,2,0,2,2933,4349,0,9,2897,"9,19",0,2,0,0,1,10,3,8,4,10231,0,,16,14,13,44,"0,275",0,"0,376266281","1,273516643",2716,-181
Syndra,Qiyana,Quinn,Ornn,Olaf,,WC,Team,Team,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,14,2,"0,520984081",321,520,2,1,"35,079594790",10,"43772,2403125",,41989,"1215,311143271",,,"1125,424023155",0,0,3,0,1,"26,061516667",0,"4,71865",1,0,"10,524483333",1,1,1,1,"12,456833333",1,1062258,"34,55",499,1601,15765,25319,59015,"0,073247848",1,"0,394366197",8,"0,231548480",1021,191,29,104,"0,289435601",0,319,519,2,0,2,15266,23718,0,9,18194,"9,19",,100,,0,1,10,3,8,4,61406,,"0,545454545",59,55,72,160,1,0,"2,083936324","4,630969609",18543,349
Syndra,Qiyana,Quinn,Ornn,Olaf,Neeko,WC,Faker,Middle,Blue,2019-W,SK Telecom T1,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1062258?gameHash=4c1ec198c6d7a7db&tab=overview,SF,4,0,"0,520984081",92,141,-1,-10,"8,451519537",3,"43772,2403125","0,217604611",9137,"264,457308249",0,"0,197860269","222,676700434",0,0,0,0,1,"26,061516667",0,"4,71865",1,0,"10,524483333",0,1,1,1,"12,456833333",1,1062258,"34,55",-3,-281,3799,5589,12000,"-0,197183099",1,,1,"0,028943560",284,8,4,0,"0,086830680",0,93,151,2,0,0,3802,5870,0,9,4853,"9,19",0,3,0,0,1,10,3,8,4,12198,0,,6,5,8,19,"0,11875",0,"0,231548480","0,549927641",4921,68
Pantheon,Akali,Xayah,Kayle,Jayce,Mordekaiser,WC,GimGoon,Top,Red,2019-W,Funplus Phoenix,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072311?gameHash=708f0e060c71e90f,SF,6,0,"1,388779914",89,129,22,13,"6,355433503",5,"43771,281458333","0,229911355",27233,"641,027854060",0,"0,200948352","238,409729306",0,0,0,0,0,"23,359916667",0,"3,71445",0,0,"10,70485",0,1,1,1,"14,036816667",2,1072311,"42,483333333",852,611,3709,5401,15780,"0,063419418",1,,6,"0,141231856",251,19,5,7,"0,188309141",1,67,116,2,0,0,2857,4790,0,8,4081,"9,19",0,6,0,0,1,28,4,31,8,15604,0,,10,10,7,25,"0,166666667",0,"0,164770498","0,588466065",4891,810
Pantheon,Qiyana,Xayah,Blitzcrank,Braum,Varus,WC,Perkz,ADC,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072511?gameHash=b99e7a4a3e273fda,F,2,0,"0,709046455",96,156,6,18,"12,444987775",4,"43779,288483796","0,297651667",17707,"432,933985330",0,"0,341098407","364,993643032",0,0,0,0,0,"31,127866667",0,"3,1899",0,0,"6,770566667",0,1,1,1,"14,85065",1,1072511,"40,9",387,623,3716,6015,17975,"-0,188141018",1,,3,"0,073349633",447,62,8,49,"0,268948655",2,90,138,4,0,0,3329,5392,0,10,3734,"9,19",0,9,0,0,0,22,2,7,6,20210,0,,5,5,36,15,"0,075376884",0,"0,880195599","0,366748166",3813,79
Pantheon,Qiyana,Xayah,Blitzcrank,Braum,Pyke,WC,Caps,Middle,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072511?gameHash=b99e7a4a3e273fda,F,3,0,"0,709046455",64,91,-17,-34,"4,767726161",4,"43779,288483796","0,135604902",8067,"197,237163814",0,"0,175990056","188,318826406",0,0,0,0,0,"31,127866667",0,"3,1899",0,0,"6,770566667",0,1,1,1,"14,85065",1,1072511,"40,9",-431,-1183,2952,4322,13000,"-0,132854578",1,,3,"0,073349633",195,0,0,0,"0,024449878",2,81,125,4,0,0,3383,5505,0,10,4150,"9,19",0,8,0,0,0,22,2,7,6,12984,0,,6,5,11,19,"0,095477387",0,"0,268948655","0,464547677",4104,-46
Pantheon,Qiyana,Xayah,Blitzcrank,Braum,Tahm Kench,WC,Mikyx,Support,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072511?gameHash=b99e7a4a3e273fda,F,4,0,"0,709046455",14,25,12,22,"2,127139364",4,"43779,288483796","0,066835886",3976,"97,212713936",0,"0,096954658","103,746699267",0,0,0,0,0,"31,127866667",0,"3,1899",0,0,"6,770566667",0,1,1,1,"14,85065",1,1072511,"40,9",180,-7,2132,3297,9300,"-0,067532468",1,,0,0,87,0,0,0,0,2,2,3,4,0,0,1952,3304,0,10,1804,"9,19",0,10,0,0,0,22,2,7,6,9525,0,,26,22,10,79,"0,396984925",0,"0,244498778","1,931540342",2435,631
Pantheon,Qiyana,Xayah,Blitzcrank,Braum,Elise,WC,Jankos,Jungle,Red,2019-W,G2 Esports,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072511?gameHash=b99e7a4a3e273fda,F,2,0,"0,709046455",57,93,8,17,"5,256723716",3,"43779,288483796","0,153826758",9151,"223,740831296",0,"0,143978321","154,064547677",0,0,2,0,0,"31,127866667",0,"3,1899",0,0,"6,770566667",1,1,1,1,"14,85065",1,1072511,"40,9",-223,-155,3018,4631,11200,"-0,162051282",1,,0,0,76,139,20,70,"0,122249389",2,49,76,4,1,3,3241,4786,0,10,3011,"9,19",0,7,0,0,0,22,2,7,6,11583,0,,14,13,34,63,"0,316582915",1,"0,831295844","1,540342298",3318,307
Pantheon,Akali,Xayah,Kayle,Jayce,Blitzcrank,WC,Crisp,Support,Red,2019-W,Funplus Phoenix,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072311?gameHash=708f0e060c71e90f,SF,15,0,"1,388779914",3,4,-11,-21,"0,306002354",5,"43771,281458333","0,095280709",11286,"265,657120439",0,"0,121608152","144,278697528",0,0,0,1,0,"23,359916667",0,"3,71445",0,0,"10,70485",0,1,1,1,"14,036816667",2,1072311,"42,483333333",890,906,2880,4221,11300,"0,160095579",1,,4,"0,094154570",13,0,0,0,0,1,14,25,2,0,0,1990,3315,0,8,2006,"9,19",0,10,0,0,1,28,4,31,8,11605,0,,22,22,9,84,"0,56",0,"0,211847783","1,977245979",2549,543
Pantheon,Akali,Xayah,Kayle,Jayce,Nautilus,WC,Doinb,Middle,Red,2019-W,Funplus Phoenix,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072311?gameHash=708f0e060c71e90f,SF,17,0,"1,388779914",79,120,-12,-14,"6,402510789",7,"43771,281458333","0,244677079",28982,"682,196939976",1,"0,220609803","261,736524127",1,0,1,0,0,"23,359916667",1,"3,71445",0,0,"10,70485",0,1,1,1,"14,036816667",2,1072311,"42,483333333",-42,-123,3602,5629,15525,"-0,285714286",1,,7,"0,164770498",236,36,4,24,"0,235386426",1,91,134,2,0,0,3644,5752,0,8,4548,"9,19",0,8,0,0,1,28,4,31,8,16595,0,,1,1,7,7,"0,046666667",0,"0,164770498","0,164770498",4480,-68
Pantheon,Akali,Xayah,Kayle,Jayce,Kai'Sa,WC,Lwx,ADC,Red,2019-W,Funplus Phoenix,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1072311?gameHash=708f0e060c71e90f,SF,11,1,"1,388779914",74,114,2,9,"8,779913692",6,"43771,281458333","0,281756015",33374,"785,578658297",2,"0,302211764","358,550961161",0,0,2,0,0,"23,359916667",1,"3,71445",0,0,"10,70485",0,1,1,1,"14,036816667",2,1072311,"42,483333333",306,576,3259,5651,18300,"0,056179775",1,,12,"0,282463711",311,62,6,39,"0,211847783",1,72,105,2,0,0,2953,5075,0,8,2795,"9,19",0,9,0,0,1,28,4,31,8,20708,0,,2,2,16,6,"0,04",1,"0,376618282","0,141231856",3141,346
